dba,street,zipcode,searched,yelp_id,yelp_price,yelp_rating,yelp_review_count,yelp_transaction_type,yelp_is_claimed,yelp_hours,yelp_latitude,yelp_longitude,yelp_name
SAGAR CHINESE,HOMELAWN STREET,11432.0,True,VEjkxniAlG35cR3pjHvF-A,$$,3.0,73.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1300', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.7490330745434,-73.89148866515299,Sagar Chinese - Jackson Heights
NORTHERN FRIED CHICKEN & BURGERS,NORTHERN BLVD,11368.0,True,MBpcYNiqrmr8qcFSeJK5mQ,$$,4.0,1329.0,,True,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.7635739,-73.8079404,Mad For Chicken
NAM SON RESTAURANT,GRAND STREET,10002.0,True,bYolHbAgMb-zOHpa41Lp0Q,$,3.5,463.0,,False,,40.718199,-73.994333,Nam Son Vietnamese Restaurant
OLYMPIC PIER CAFE,12TH AVE,10019.0,True,MAwtBgCmrY-i_jbmXlDMkw,$$,4.0,644.0,delivery;pickup,True,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.7332670924819,-73.9929751334153,Peacefood Cafe Downtown
THE IRISH EXIT,2 AVENUE,10022.0,True,7cDla1OsqJUbgnMlFKZjUQ,$$,3.0,223.0,pickup;delivery,True,"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.75577,-73.96746,The Irish Exit
DOMINO'S,ROCKAWAY PARKWAY,11212.0,True,B7dKdDzaqK4Az-br-URGgA,$$,1.5,145.0,,True,"[{'open': [{'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1000', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1000', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.708298,-73.94363100000002,Domino's Pizza
SILVER RICE,FLATBUSH AVE,11225.0,True,LTfR_0NiS7OIRCfkaAJg9w,$$,4.5,232.0,delivery;pickup,True,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1545', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1545', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.6742123562615,-73.95688913762571,Silver Rice
WA SUSHI & THAI,CHURCH AVE,11226.0,True,CWPSQu6ydyzsM3pUlQyMkg,$$,3.0,58.0,delivery;pickup,False,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.65074,-73.95715,Wa Sushi & Thai
KIMGANAE RESTAURANT,UNION STREET,11354.0,True,dUxhYX4hfWa4wDfIFgii3g,$,4.0,654.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.7608325,-73.82692209999998,Kimganae
BRAVI RAGAZZI BK,PUTNAM AVE,11221.0,True,3rGroJSZlLgL81QsQKukCA,$$,3.5,67.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.6853481581989,-73.93872281148491,Bravi Ragazzi
TENZAN 89,2ND AVE,10128.0,True,WOonEFdSaK224ew1c0Oa7w,$$,3.0,149.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2245', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2245', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0015', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0015', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2245', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.779579,-73.950103,Tenzan 89
CROWN FRIED CHICKEN,UTICA AVE,11213.0,True,JU35i7c7nXpcyd_XzGMULg,$,4.0,22.0,pickup,True,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.69515,-73.9494,Crown Fried Chicken
BIRDBATH VANDY,E 45TH ST,10017.0,True,,,,,,True,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0330', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
DOUBLE BEN CAFE,17TH AVE,11214.0,True,NpIYZAo55GDnIxwkkh6Q7g,$,4.0,11.0,,False,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.6124093471076,-74.00069016050409,Double Ben Cafe
THREE JEWELS,E 3RD ST,10003.0,True,,,,,,False,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
CARRY ON TEA & SYMPATHY,GREENWICH AVENUE,10011.0,True,SMcQ03Pjm388spayXq0GkA,$$,4.0,56.0,,True,,40.738400369882605,-74.0021178871393,Carry on Tea & Sympathy
ARIA,W 51ST ST,10019.0,True,MA1QPFSYddVq_KzEldpcRg,$$,3.5,617.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.73512,-74.00671,Aria Wine Bar
LATIN BITES,E 70TH ST,10021.0,True,zIpYFLBoSF8qyAUnkLeH8A,$,4.0,65.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",40.766039899999996,-73.95564,Latin Bites
COZY CAFE,EAST 1 STREET,10003.0,True,FWPV-2QYJ7_vcDyW8ciUFw,$$,2.5,159.0,,True,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.723728,-73.990036,Cozy Cafe
COLD STONE CREAMERY,CORSON AVE,10301.0,True,RTMH2STQ1pG2MWQ6K8Mo5Q,$$,3.5,7.0,,True,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.638397999999995,-74.07919100000002,Cold Stone Creamery
CASA MEZCAL,ORCHARD STREET,10002.0,True,uipFunIVqRWwopfEvrscyQ,$$,3.5,368.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.7179602,-73.9902328,Casa Mezcal
CALLIES TAQUERIA & TEQUILA BAR,LENOX AVE,10037.0,True,,,,,,True,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
WRAP N RUN GRILL,LEXINGTON AVENUE,10075.0,True,Eomoxptcfby96iDCkxMzIg,$,3.5,113.0,pickup;delivery,False,,40.774368,-73.959106,Wrap-N-Run
16TH AVENUE GLATT,16 AVENUE,11204.0,True,,,,,,False,,,,
THE BROTHERS CAFE,43 AVENUE,11104.0,True,-7mvJpV-gmOCT0HFNOhMNA,$,4.5,78.0,delivery;pickup,False,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.74607,-73.924109,The Brothers Cafe
CARVEL ICE CREAM,ROOSEVELT AVENUE,11372.0,True,Kd0rrg_J9Db8VTrMQY__zQ,$$,4.5,17.0,,True,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.77125899233121,-73.7935676980713,Carvel Ice Cream
BLACK BARN,E 26TH ST,10010.0,True,Lw044EfH1h3XhUhri3ExfA,$$$,4.0,455.0,delivery;pickup,True,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.74310362785271,-73.9870538457459,BLACKBARN
EASTWICK,GRAHAM AVENUE,11206.0,True,mojQ_3WMhHzrSYpWJQlwkQ,$$,4.0,244.0,pickup;delivery,True,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.705051,-73.9425849,East Wick
DELIAS LOUNGE CAFE,3 AVENUE,11209.0,True,Xiqf_VUWZeoAo7c2kfEiXw,$$,4.0,132.0,pickup,True,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 5}, {'is_overnight': True, 'start': '1645', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",40.61880900000001,-74.033272,Delia's Lounge & Restaurant
ARIRANG HIBACHI STEAK HOUSE,NELSON AVENUE,10308.0,False,,,,,,,,,,
CHINANTLA RESTAURANT,MYRTLE AVENUE,11205.0,False,,,,,,,,,,
WASABI RESTAURANT,18 AVENUE,11204.0,False,,,,,,,,,,
MEMO SHISH KEBAB,KINGS HIGHWAY,11229.0,False,,,,,,,,,,
BURGER KING,JUNCTION BLVD,11368.0,False,,,,,,,,,,
DUNKIN' DONUTS,NORTHERN BOULEVARD,11101.0,False,,,,,,,,,,
MILK & PULL,MALCOLM X BLVD,11233.0,False,,,,,,,,,,
CAFE OLE RESTAURANT,36 AVENUE,11101.0,False,,,,,,,,,,
PA PA CHICKEN,45TH AVE,11355.0,False,,,,,,,,,,
U BO SING,AVENUE U,11223.0,False,,,,,,,,,,
THE RAIL LINE DINER,WEST   23 STREET,10011.0,False,,,,,,,,,,
SWEET MAMA'S SOUL FOOD,LENOX AVENUE,10037.0,False,,,,,,,,,,
SUMMERS,THOMPSON ST,10012.0,False,,,,,,,,,,
GREENPOINT BEER & ALE,N 15TH ST,11222.0,False,,,,,,,,,,
GREGORY'S COFFEE,HUDSON ST,10014.0,False,,,,,,,,,,
AUNTIE ANNE'S PRETZELS,LAGUARDIA AIRPORT,11369.0,False,,,,,,,,,,
SUNRISE CHINESE FOOD,AVENUE Z,11223.0,False,,,,,,,,,,
A PLUS THAI PLACE,2ND AVE,10022.0,False,,,,,,,,,,
TASTE OF TACO/YUMMY CHINA,MYRTLE AVE,11385.0,False,,,,,,,,,,
HANKI,7TH AVE,11215.0,False,,,,,,,,,,
LENOX SAPHIRE,LENOX AVENUE,10027.0,False,,,,,,,,,,
THE COUNTING ROOM,BERRY STREET,11249.0,False,,,,,,,,,,
QUIJOTE,36 AVENUE,11106.0,False,,,,,,,,,,
AGAVE,7 AVENUE SOUTH,10014.0,False,,,,,,,,,,
GENAO RESTAURANT & BAR,THROOP AVENUE,11206.0,False,,,,,,,,,,
ESPINAL DELI & GROCERY,NOSTRAND AVE,11205.0,False,,,,,,,,,,
ARTISERIE,LEXINGTON AVE,10017.0,False,,,,,,,,,,
DONOHUE'S STEAK HOUSE,LEXINGTON AVENUE,10065.0,False,,,,,,,,,,
GOLDEN KRUST CARIBBEAN BAKERY & GRILL,WEST  125 STREET,10027.0,False,,,,,,,,,,
THE STARLINER,MYRTLE AVE,11237.0,False,,,,,,,,,,
ROSSINI'S,EAST   38 STREET,10016.0,False,,,,,,,,,,
SPA CASTLE PREMIER,E 57TH ST,10022.0,False,,,,,,,,,,
STONE PARK CAFE,5 AVENUE,11215.0,False,,,,,,,,,,
DROMEDARY BAR,IRVING AVE,11237.0,False,,,,,,,,,,
MOE'S SOUTHWEST GRIIL,ARDEN AVE,10312.0,False,,,,,,,,,,
POPEYES LOUISIANA KITCHEN,ATLANTIC AVENUE,11233.0,False,,,,,,,,,,
SAM'S RESTAURANT,COURT STREET,11201.0,False,,,,,,,,,,
SANTA  MARIA BAR,39 AVENUE,11377.0,False,,,,,,,,,,
TASTY DELICIOUS WEST INDIAN BAKERY & RESTAURANT,AVENUE A,11236.0,False,,,,,,,,,,
TEPANGOS PIZZA & MEXICAN FOOD,E 138TH ST,10454.0,False,,,,,,,,,,
CHECKERS,FOREST AVENUE,10303.0,False,,,,,,,,,,
IMPERIAL RESTAURANT DELI,WILLIAMSBRIDGE ROAD,10469.0,False,,,,,,,,,,
SAM'S RESTAURANT,GRAND CONCOURSE,10451.0,False,,,,,,,,,,
TULCINGO,5 AVENUE,11220.0,False,,,,,,,,,,
NO. 1 CHINESE RESTAURANT,BEDFORD AVENUE,11205.0,False,,,,,,,,,,
ISLAND CZ CAFE,FRANKLIN AVE,11238.0,False,,,,,,,,,,
CHICK'NCONE,8TH AVE,10019.0,False,,,,,,,,,,
CHINA MOON,EAST 47 STREET,10017.0,False,,,,,,,,,,
PRO THAI,LEXINGTON AVE,10029.0,False,,,,,,,,,,
SUSHI TOKYO,MAIN ST,11367.0,False,,,,,,,,,,
UNDERLINE COFFEE,W. 20TH STREET,10011.0,False,,,,,,,,,,
POPEYES LOUISIANA KITCHEN,GUY R BREWER BLVD,11434.0,False,,,,,,,,,,
IL FORNO/IRON BAR,8TH AVENUE,10036.0,False,,,,,,,,,,
RETRO PIZZA CAFE,BROADWAY,11103.0,False,,,,,,,,,,
BOEUF & BUN,KINGSTON AVE,11213.0,False,,,,,,,,,,
TOKYO HIBACHI STEAK HOUSE & SUSHI,HORACE HARDING EXPRESSWAY,11365.0,False,,,,,,,,,,
EL PILON BAKERY,QUEENS BOULEVARD,11104.0,False,,,,,,,,,,
CHELSEA BAGEL,2ND AVE,10017.0,False,,,,,,,,,,
SETTE MEZZO,LEXINGTON AVENUE,10021.0,False,,,,,,,,,,
"DUNKIN' DONUTS, BASKIN ROBBINS, POPEYES LOUISIANA KITCHEN",ROCKWAY PARKWAY,,False,,,,,,,,,,
NATHAN'S FAMOUS,MYRTLE AVENUE,11205.0,False,,,,,,,,,,
CAFE INTEGRAL,ELIZABETH ST,10012.0,False,,,,,,,,,,
QUEEN OF SHEBA ETHIOPIAN RESTAURANT,10 AVENUE,10036.0,False,,,,,,,,,,
